category_name;subcategory_name;subsubcategory_name;subsubsubcategory_name;name;price;nutrition_info;composition;general_info;image;features;extra
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Пастеризованное;Молоко пастеризованное 2,5%, 900гр Дарман;104₽;;молоко нормализованное пастеризованное;"Тип молока: коровье
Способ обработки: пастеризация
Жирность, %: 2.5
Объем, л: 0.9
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 52
Белки в 100 г: 2.8
Жиры в 100 г: 2.5
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре +4(±2)°С
Срок годности: 7 дней";https://img.05.ru/resize/XQyPs4FJzWDVDndXxXAkKOnVKotVKbDEeiqg-QFpig0//rs:fit:273:769:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxODk5NTYvNS5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Пастеризованное;Молоко пастеризованное 2,5% в бутылке 1400мл Кубанская буренка;147₽;;молоко нормализованное;"Тип молока: коровье
Способ обработки: пастеризация
Жирность, %: 2.5
Объем, л: 1.4
Не содержит: заменитель молочного жира
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 53
Белки в 100 г: 3
Жиры в 100 г: 2.5
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре от +2°С до +6°С
Срок годности: 15 дней";https://img.05.ru/resize/1IrfoR7PlMbGHvFt8wIYhgbXCWZL1pmL0iGQHwo8wBM//rs:fit:663:1920:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAyMDU3OTEvMS5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Пастеризованное;Молоко пастеризованное 3,4%-4,5% 1900гр Чабан;201₽;;коровье молоко;"Тип молока: коровье
Способ обработки: пастеризация
Жирность, %: 4.5
Объем, л: 1.9
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 71
Белки в 100 г: 3
Жиры в 100 г: 4.5
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре (4±2) °С
Срок годности: 17 дней";https://img.05.ru/resize/2AtHo7NNvkca5QeAcv4yd4kHFqN9-DFC3_0Lc0XbBZk//rs:fit:417:917:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxODc3OTIvMS5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Пастеризованное;Молоко пастеризованное отборное 3,4-4,5% в бутылке 1400мл Кубанская буренка;160₽;;молоко нормализованное;"Тип молока: коровье
Способ обработки: пастеризация
Жирность, %: 3.5
Объем, л: 1.4
Не содержит: заменитель молочного жира
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 71
Белки в 100 г: 2.9
Жиры в 100 г: 3.5
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре от +2°С до +6°С
Срок годности: 15 дней";https://img.05.ru/resize/tqwa9oj9KadU9ncpci-0M_S20AO3WfbUjITM14b18Eo//rs:fit:663:1920:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAyMDU3ODYvMS5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Пастеризованное;Молоко пастеризованное 3,2% 930мл Новая деревня;90₽;;молоко цельное, молоко обезжиренное;"Тип молока: коровье
Способ обработки: пастеризация
Жирность, %: 3.2
Объем, л: 0.93
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 62.3
Белки в 100 г: 3
Жиры в 100 г: 3.5
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре +4(±2)°С
Срок годности: 17 дней";https://img.05.ru/resize/aqFeBcAAoMpdL_I9gL8XiJIyj_Z9kvXMpnedWn_4_rY//rs:fit:157:508:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxODc3NjkvMi5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Пастеризованное;Молоко пастеризованное 3,2% 1,9л Новая деревня;184₽;;молоко цельное, молоко обезжиренное;"Тип молока: коровье
Жирность, %: 3.2
Объем, л: 1.9
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 62
Белки в 100 г: 3
Жиры в 100 г: 3.2
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре (4±2) °С
Срок годности: 17 дней";https://img.05.ru/resize/tP-j1QZ4Bnm2v3hALRSfTYOBjgNc4ppnLDMgcrV18NM//rs:fit:386:758:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxODc3OTcvMS5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Пастеризованное;Молоко пастеризованное 2,5% 930мл Новая деревня;87₽;;молоко цельное, молоко обезжиренное;"Тип молока: коровье
Жирность, %: 2.5
Объем, л: 0.93
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 53
Белки в 100 г: 3
Жиры в 100 г: 2.5
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре +4(±2)°С
Срок годности: 17 дней";https://img.05.ru/resize/DBWlf8UH0Iu5MOPI7UihBpPRWX8LZd-taTd0zoUBDSE//rs:fit:207:569:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxODc3OTAvMy5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Пастеризованное;Молоко пастеризованное 3,4-6% 900мл Молочная легенда;101₽;;молоко цельное;"Тип молока: коровье
Способ обработки: пастеризация
Жирность, %: 6
Объем, л: 0.9
Не содержит: консерванты, сухое молоко
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 84
Белки в 100 г: 2.8
Жиры в 100 г: 6
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре (4±2) 'С
Срок годности: 16 дней";https://img.05.ru/resize/9W3EFq1eZ1xmeA9MRTLiDtEanK14O8oSCpfH1KEIxLY//rs:fit:269:820:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay8wMDAwMDIwMDkzOC8yLmpwZw;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Пастеризованное;Молоко пастеризованное 3,2% в бутылке 900гр Дарман;108₽;;;"Тип молока: коровье
Способ обработки: пастеризация
Жирность, %: 3.2
Объем, л: 0.9
Упаковка: пластиковая бутылка
Условия хранения: хранить при температуре (4±2) °C
Срок годности: 10 суток";https://img.05.ru/resize/n8gOy3GxJNeTerddqOGGFky7VpQlKTd-WLqwoMTo6_0//rs:fit:274:770:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxODk4NzgvMy5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Пастеризованное;Молоко пастеризованное 3,4%-4,5% 930гр Чабан;99₽;;молоко цельное, молоко обезжиренное;"Тип молока: коровье
Способ обработки: пастеризация
Жирность, %: 4.5
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 71
Белки в 100 г: 3
Жиры в 100 г: 3.4
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре (4±2) °С
Срок годности: 17 дней";https://img.05.ru/resize/CC58BYC27dbiJQj-oAtnkRtA4hDIHWKr3Gr3l3wJEm0//rs:fit:274:926:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxODc3NjgvMi5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Ультрапастеризованное;Молоко ультрапастеризованное 3,2% пэт 900гр Вкуснотеево;129₽;;изготовлено из цельного молока, молока обезжиренного;"Тип молока: коровье
Способ обработки: ультрапастеризация
Жирность, %: 3.2
Объем, л: 0.9
Не содержит: консерванты
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 58.8
Белки в 100 г: 2.8
Жиры в 100 г: 3.2
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре от +2°С до +25°С
Срок годности: 4 месяца";https://img.05.ru/resize/lw4mGHu_aRIAMoeeIjmBL2BeEenCfvnmvYT4ARHbVv8//rs:fit:253:712:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAyMDUxMzAvMS5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Ультрапастеризованное;Молоко ультрапастеризованное 6% 950гр Кубанская буренка;168₽;;молоко цельное, молоко обезжиренное;"Тип молока: коровье
Способ обработки: ультрапастеризация
Жирность, %: 6
Объем, л: 0.95
Упаковка: тетра-пак
Энергетическая ценность в 100 г: 84
Белки в 100 г: 2.8
Жиры в 100 г: 6
Углеводы в 100 г: 4.6
Условия хранения: хранить при температуре от +2 до +25'C. Продукт во вскрытой упаковке хранить при температуре от +2 до + 6'C.
Срок годности: 6 месяцев
Дополнительная информация: с крышечкой";https://img.05.ru/resize/DnIpBKICyt3M9dyzQt3CgtMNWBfIft5sxWR9ZCKapKY//rs:fit:1333:2940:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay8wMDAwMDE4OTQ4NC8xLmpwZw;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Ультрапастеризованное;Молоко ультрапастеризованное 3.2% для детского питания с 3 лет 925мл Агуша;149₽;;молоко нормализованное;"Тип молока: коровье
Способ обработки: ультрапастеризация
Жирность, %: 3.2
Объем, л: 0.92
Упаковка: тетра-пак
Энергетическая ценность в 100 г: 60
Белки в 100 г: 3
Жиры в 100 г: 3.2
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре от 0°С до +25°С
Срок годности: 6 месяцев";https://img.05.ru/resize/nQa5_rt-cGm3fpmE8eSLmhiA6H6BKcursOWg6v3XNVk//rs:fit:726:1469:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAyMDE3NzgvNy5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Ультрапастеризованное;Молоко ультрапастеризованное 3,2% 900мл Вкуснотеево;129₽;;изготовлено из цельного молока, молока обезжиренного;"Тип молока: коровье
Способ обработки: ультрапастеризация
Жирность, %: 3.2
Объем, л: 900
Упаковка: пластиковая бутылка
Энергетическая ценность в 100 г: 58.8
Белки в 100 г: 2.8
Жиры в 100 г: 3.2
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре от +2'C до +25'C
Срок годности: 4 месяца";https://img.05.ru/resize/dSzGT-WYb6SaLlj6Qg54hdkNoHWsTTgUroYW90HgI6E//rs:fit:250:708:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAyMDUzNzIvMS5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Ультрапастеризованное;Молоко безлактозное ультрапастеризованное 1,5% 970мл Простоквашино;157₽;;молоко нормализованное;"Тип молока: коровье
Способ обработки: ультрапастеризация
Жирность, %: 1.5
Объем, л: 0.97
Не содержит: лактозу
Упаковка: тетра-пак
Количество в упаковке, шт: 1
Энергетическая ценность в 100 г: 44
Белки в 100 г: 3
Жиры в 100 г: 1.5
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре от +2°С до +25°С
Срок годности: 6 месяцев";https://img.05.ru/resize/TJTgqwu82SnAiBdzJqkKQx6aPcIR_K8tO-wvpzM0B7M//rs:fit:344:932:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxODcyNzYvNi5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Ультрапастеризованное;Молоко ультрапастеризованное 2,5% 950 мл Простоквашино;151₽;;нормализованное молоко;"Тип молока: коровье
Способ обработки: ультрапастеризация
Жирность, %: 2.5
Объем, л: 0.95
Упаковка: тетра-пак
Количество в упаковке, шт: 12
Энергетическая ценность в 100 г: 53
Белки в 100 г: 2.9
Жиры в 100 г: 2.5
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре от +2 до +25С и отсутствия прямого солнечного света; после вскрытия герметичной упаковки продукт хранить при температуре от +2 до +6C не более 3-х суток; срок хранения 9 месяцев
Срок годности: 9 месяцев";https://img.05.ru/resize/PwuJfxls-_nrB1f8Ay709Tc2VpAIitMZNCnZvD0qkgU//rs:fit:339:552:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAxODM4NDYvNC5qcGc;;
Молочные продукты, сыр  и яйца;Молочные продукты;Молоко;Ультрапастеризованное;Молоко ультрапастеризованное 3,5% 950гр Домик в деревне;168₽;;молоко нормализованное;"Тип молока: коровье
Способ обработки: ультрапастеризация
Жирность, %: 3.5
Не содержит: заменитель молочного жира
Упаковка: тетра-пак
Энергетическая ценность в 100 г: 63
Белки в 100 г: 3.1
Жиры в 100 г: 3.5
Углеводы в 100 г: 4.7
Условия хранения: хранить при температуре от 2°C до +25°C; при вскрытой упаковке хранить при температуре от +2°C до +6°C
Срок годности: 9 месяцев";https://img.05.ru/resize/HYawgSDYKBI5bi1cF78gjK7QYL6Ri1JwXz2nR-L4UKk//rs:fit:896:1816:0:0/q:80/bG9jYWw6Ly8vdXBsb2FkL2libG9jay9kYXJrc3RvcmUvMDAwMDAyMDU3ODQvMS5qcGc;;
